Entity,Code,Year,Renewables (% equivalent primary energy)
Italy,ITA,1991,7.020092
Italy,ITA,1992,7.082339
Italy,ITA,1993,7.1479244
Italy,ITA,1994,7.6455245
Italy,ITA,1995,6.312266
Italy,ITA,1996,7.0418596
Italy,ITA,1997,6.921144
Italy,ITA,1998,6.8061547
Italy,ITA,1999,7.3128424
Italy,ITA,2000,7.1556435
Italy,ITA,2001,7.6085052
Italy,ITA,2002,6.7783766
Italy,ITA,2003,6.33908
Italy,ITA,2004,7.220357
Italy,ITA,2005,6.4335437
Italy,ITA,2006,6.7299886
Italy,ITA,2007,6.4319706
Italy,ITA,2008,8.19532
Italy,ITA,2009,10.585501
Italy,ITA,2010,11.43081
Italy,ITA,2011,12.443047
Italy,ITA,2012,14.165737
Italy,ITA,2013,17.610695
Italy,ITA,2014,19.739761
Italy,ITA,2015,17.334675
Italy,ITA,2016,17.009197
Italy,ITA,2017,16.149738
Italy,ITA,2018,17.727497
Italy,ITA,2019,17.93995
Italy,ITA,2020,19.721262
Italy,ITA,2021,18.36226
Japan,JPN,1965,12.335087
Japan,JPN,1966,11.651081
Japan,JPN,1967,8.7938595
Japan,JPN,1968,8.451984
Japan,JPN,1969,7.6118827
Japan,JPN,1970,6.8364344
Japan,JPN,1971,7.1661816
Japan,JPN,1972,6.9147363
Japan,JPN,1973,4.894682
Japan,JPN,1974,6.03098
Japan,JPN,1975,6.3732066
Japan,JPN,1976,6.1613503
Japan,JPN,1977,5.355945
Japan,JPN,1978,4.956838
Japan,JPN,1979,5.5059476
Japan,JPN,1980,6.194887
Japan,JPN,1981,6.2369404
Japan,JPN,1982,6.7352734
Japan,JPN,1983,6.9266505
Japan,JPN,1984,5.621934
Japan,JPN,1985,6.3616724
Japan,JPN,1986,6.29662
Japan,JPN,1987,5.851933
Japan,JPN,1988,6.5230265
Japan,JPN,1989,6.458432
Japan,JPN,1990,5.605645
Japan,JPN,1991,5.9171295
Japan,JPN,1992,5.080175
Japan,JPN,1993,5.6661205
Japan,JPN,1994,4.097034
Japan,JPN,1995,4.652009
Japan,JPN,1996,4.532676
Japan,JPN,1997,4.9516325
Japan,JPN,1998,5.170876
Japan,JPN,1999,4.8562875
Japan,JPN,2000,4.8274536
Japan,JPN,2001,4.716366
Japan,JPN,2002,4.702637
Japan,JPN,2003,5.3320413
Japan,JPN,2004,5.25767
Japan,JPN,2005,4.790323
Japan,JPN,2006,5.3090086
Japan,JPN,2007,4.7619534
Japan,JPN,2008,4.830859
Japan,JPN,2009,5.021396
Japan,JPN,2010,5.684884
Japan,JPN,2011,5.733157
Japan,JPN,2012,5.6502047
Japan,JPN,2013,6.1299677
Japan,JPN,2014,6.9359174
Japan,JPN,2015,8.068797
Japan,JPN,2016,7.9758606
Japan,JPN,2017,8.634004
Japan,JPN,2018,9.322305
Japan,JPN,2019,9.565927
Japan,JPN,2020,11.155339
Japan,JPN,2021,11.428995
Kazakhstan,KAZ,1985,1.9355252
Kazakhstan,KAZ,1986,1.7365297
Kazakhstan,KAZ,1987,2.035726
Kazakhstan,KAZ,1988,2.3956873
Kazakhstan,KAZ,1989,2.5382574
Kazakhstan,KAZ,1990,2.534389
Kazakhstan,KAZ,1991,2.4798362
Kazakhstan,KAZ,1992,2.3956668
Kazakhstan,KAZ,1993,3.0152724
Kazakhstan,KAZ,1994,4.0728307
Kazakhstan,KAZ,1995,4.114585
Kazakhstan,KAZ,1996,4.1591706
Kazakhstan,KAZ,1997,4.181545
Kazakhstan,KAZ,1998,4.1937065
Kazakhstan,KAZ,1999,4.455529
Kazakhstan,KAZ,2000,6.0228243
Kazakhstan,KAZ,2001,5.704264
Kazakhstan,KAZ,2002,6.120414
Kazakhstan,KAZ,2003,5.3825555
Kazakhstan,KAZ,2004,4.701576
Kazakhstan,KAZ,2005,4.4324117
Kazakhstan,KAZ,2006,4.047025
Kazakhstan,KAZ,2007,3.8181744
Kazakhstan,KAZ,2008,3.2849119
Kazakhstan,KAZ,2009,3.3547347
Kazakhstan,KAZ,2010,3.6240573
Kazakhstan,KAZ,2011,3.1190946
Kazakhstan,KAZ,2012,2.8572173
Kazakhstan,KAZ,2013,2.8628833
Kazakhstan,KAZ,2014,2.982452
Kazakhstan,KAZ,2015,3.5664272
Kazakhstan,KAZ,2016,4.4041133
Kazakhstan,KAZ,2017,4.0426664
Kazakhstan,KAZ,2018,3.3888385
Kazakhstan,KAZ,2019,3.468928
Kazakhstan,KAZ,2020,3.9000363
Kazakhstan,KAZ,2021,3.988574
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.00011575123
Kuwait,KWT,2014,0.0020358341
Kuwait,KWT,2015,0.003018346
Kuwait,KWT,2016,0.029127507
Kuwait,KWT,2017,0.040029116
Kuwait,KWT,2018,0.03133408
Kuwait,KWT,2019,0.034184188
Kuwait,KWT,2020,0.036519468
Latvia,LVA,1985,8.286785
Latvia,LVA,1986,8.983883
Latvia,LVA,1987,12.136782
Latvia,LVA,1988,10.432146
Latvia,LVA,1989,12.539953
Latvia,LVA,1990,15.375504
Latvia,LVA,1991,12.153859
Latvia,LVA,1992,13.070239
Latvia,LVA,1993,17.300793
Latvia,LVA,1994,20.52125
Latvia,LVA,1995,19.486258
Latvia,LVA,1996,13.271234
Latvia,LVA,1997,20.917948
Latvia,LVA,1998,28.085608
Latvia,LVA,1999,21.13872
Latvia,LVA,2000,22.118162
Latvia,LVA,2001,20.512127
Latvia,LVA,2002,17.687973
Latvia,LVA,2003,16.751474
Latvia,LVA,2004,20.242414
Latvia,LVA,2005,20.853584
Latvia,LVA,2006,17.836657
Latvia,LVA,2007,17.445015
Latvia,LVA,2008,19.558802
Latvia,LVA,2009,22.685837
Latvia,LVA,2010,20.36604
Latvia,LVA,2011,19.268509
Latvia,LVA,2012,24.73715
Latvia,LVA,2013,22.284588
Latvia,LVA,2014,19.171963
Latvia,LVA,2015,18.8834
Latvia,LVA,2016,21.902061
Latvia,LVA,2017,30.69509
Latvia,LVA,2018,22.432663
Latvia,LVA,2019,19.92988
Latvia,LVA,2020,24.768972
Latvia,LVA,2021,23.917372
Lithuania,LTU,1985,0.6436673
Lithuania,LTU,1986,0.68190074
Lithuania,LTU,1987,0.6134985
Lithuania,LTU,1988,0.62018806
Lithuania,LTU,1989,0.57254976
Lithuania,LTU,1990,0.60637385
Lithuania,LTU,1991,0.46828854
Lithuania,LTU,1992,0.70343685
Lithuania,LTU,1993,1.1366833
Lithuania,LTU,1994,1.5146508
Lithuania,LTU,1995,1.1186972
Lithuania,LTU,1996,0.898502
Lithuania,LTU,1997,0.8816193
Lithuania,LTU,1998,1.1615424
Lithuania,LTU,1999,1.386784
Lithuania,LTU,2000,1.2857236
Lithuania,LTU,2001,1.0550188
Lithuania,LTU,2002,1.0718007
Lithuania,LTU,2003,0.94520015
Lithuania,LTU,2004,1.1986761
Lithuania,LTU,2005,1.4099654
Lithuania,LTU,2006,1.3948395
Lithuania,LTU,2007,1.6962823
Lithuania,LTU,2008,1.7692844
Lithuania,LTU,2009,2.186495
Lithuania,LTU,2010,3.9403253
Lithuania,LTU,2011,4.594768
Lithuania,LTU,2012,4.8736596
Lithuania,LTU,2013,6.826762
Lithuania,LTU,2014,7.0076375
Lithuania,LTU,2015,7.4305215
Lithuania,LTU,2016,8.9710455
Lithuania,LTU,2017,10.216778
Lithuania,LTU,2018,8.702936
Lithuania,LTU,2019,9.697966
Lithuania,LTU,2020,10.144763
Lithuania,LTU,2021,9.490351
Lower-middle-income countries,,1965,8.10957
Lower-middle-income countries,,1966,7.9973116
Lower-middle-income countries,,1967,8.505275
Lower-middle-income countries,,1968,9.266727
Lower-middle-income countries,,1969,9.516994
Lower-middle-income countries,,1970,9.870375
Lower-middle-income countries,,1971,9.800651
Lower-middle-income countries,,1972,9.375169
Lower-middle-income countries,,1973,9.139721
Lower-middle-income countries,,1974,8.678183
Lower-middle-income countries,,1975,9.044274
Lower-middle-income countries,,1976,9.08003
Lower-middle-income countries,,1977,9.055832
Lower-middle-income countries,,1978,10.569523
Lower-middle-income countries,,1979,9.617565
Lower-middle-income countries,,1980,9.718476
Lower-middle-income countries,,1981,9.626466
Lower-middle-income countries,,1982,8.509579
Lower-middle-income countries,,1983,7.894793
Lower-middle-income countries,,1984,8.204381
Lower-middle-income countries,,1985,4.872651
Lower-middle-income countries,,1986,4.8405943
Lower-middle-income countries,,1987,4.6551576
Lower-middle-income countries,,1988,4.949453
Lower-middle-income countries,,1989,5.1484327
Lower-middle-income countries,,1990,4.929366
Lower-middle-income countries,,1991,5.1763687
Lower-middle-income countries,,1992,5.238674
Lower-middle-income countries,,1993,5.683431
Lower-middle-income countries,,1994,6.012462
Lower-middle-income countries,,1995,5.6988525
Lower-middle-income countries,,1996,5.5145593
Lower-middle-income countries,,1997,5.0545955
Lower-middle-income countries,,1998,5.9053106
Lower-middle-income countries,,1999,5.705437
Lower-middle-income countries,,2000,5.197896
Lower-middle-income countries,,2001,5.124023
Lower-middle-income countries,,2002,4.861276
Lower-middle-income countries,,2003,4.893047
Lower-middle-income countries,,2004,5.5462184
Lower-middle-income countries,,2005,5.3810964
Lower-middle-income countries,,2006,5.7553415
Lower-middle-income countries,,2007,5.7296853
Lower-middle-income countries,,2008,5.3192363
Lower-middle-income countries,,2009,5.2029486
Lower-middle-income countries,,2010,5.317025
Lower-middle-income countries,,2011,5.6120405
Lower-middle-income countries,,2012,5.2002983
Lower-middle-income countries,,2013,6.032141
Lower-middle-income countries,,2014,5.936752
Lower-middle-income countries,,2015,5.766291
Lower-middle-income countries,,2016,5.848174
Lower-middle-income countries,,2017,6.348325
Lower-middle-income countries,,2018,6.516345
Lower-middle-income countries,,2019,7.0110745
Lower-middle-income countries,,2020,7.687888
Lower-middle-income countries,,2021,7.670769
Luxembourg,LUX,1965,0.6112312
Luxembourg,LUX,1966,0.57401013
Luxembourg,LUX,1967,0.65776145
Luxembourg,LUX,1968,0.621158
Luxembourg,LUX,1969,0.50225776
Luxembourg,LUX,1970,0.53466296
Luxembourg,LUX,1971,0.31431046
Luxembourg,LUX,1972,0.35941935
Luxembourg,LUX,1973,0.2993406
Luxembourg,LUX,1974,0.4354034
Luxembourg,LUX,1975,0.45285678
Luxembourg,LUX,1976,0.2848827
Luxembourg,LUX,1977,0.69326395
Luxembourg,LUX,1978,0.6544174
Luxembourg,LUX,1979,0.69214594
Luxembourg,LUX,1980,0.77743924
Luxembourg,LUX,1981,0.99061763
Luxembourg,LUX,1982,0.9594649
Luxembourg,LUX,1983,1.0039245
Luxembourg,LUX,1984,1.0007658
Luxembourg,LUX,1985,0.81546617
Luxembourg,LUX,1986,0.9784458
Luxembourg,LUX,1987,1.227454
Luxembourg,LUX,1988,1.1297141
Luxembourg,LUX,1989,0.7626809
Luxembourg,LUX,1990,0.66460145
Luxembourg,LUX,1991,0.7338108
Luxembourg,LUX,1992,0.61074954
Luxembourg,LUX,1993,0.6041135
Luxembourg,LUX,1994,0.77528125
Luxembourg,LUX,1995,0.9501822
Luxembourg,LUX,1996,0.6496767
Luxembourg,LUX,1997,0.90255505
Luxembourg,LUX,1998,1.2946181
Luxembourg,LUX,1999,1.0463187
Luxembourg,LUX,2000,1.3703701
Luxembourg,LUX,2001,1.2522311
Luxembourg,LUX,2002,1.0301427
Luxembourg,LUX,2003,0.91740716
Luxembourg,LUX,2004,1.1120193
Luxembourg,LUX,2005,1.1679211
Luxembourg,LUX,2006,1.3908712
Luxembourg,LUX,2007,1.5379573
Luxembourg,LUX,2008,1.6481373
Luxembourg,LUX,2009,1.6371243
Luxembourg,LUX,2010,1.5543997
Luxembourg,LUX,2011,1.4713187
Luxembourg,LUX,2012,1.8497294
Luxembourg,LUX,2013,2.304208
Luxembourg,LUX,2014,2.5587912
Luxembourg,LUX,2015,2.8418615
Luxembourg,LUX,2016,3.052534
Luxembourg,LUX,2017,3.8070426
Luxembourg,LUX,2018,4.1558747
Luxembourg,LUX,2019,4.7653427
Luxembourg,LUX,2020,6.848767
Luxembourg,LUX,2021,7.095166
Malaysia,MYS,1965,5.2461205
Malaysia,MYS,1966,5.346494
Malaysia,MYS,1967,5.2158365
Malaysia,MYS,1968,5.5935698
Malaysia,MYS,1969,6.4295335
Malaysia,MYS,1970,8.029954
Malaysia,MYS,1971,6.2558084
Malaysia,MYS,1972,6.1961727
Malaysia,MYS,1973,5.6462393
Malaysia,MYS,1974,5.05663
Malaysia,MYS,1975,4.8979263
Malaysia,MYS,1976,4.137609
Malaysia,MYS,1977,2.869305
Malaysia,MYS,1978,2.539179
Malaysia,MYS,1979,2.6952224
Malaysia,MYS,1980,3.290119
Malaysia,MYS,1981,3.5273147
Malaysia,MYS,1982,3.1702034
Malaysia,MYS,1983,3.2134163
Malaysia,MYS,1984,5.8833213
Malaysia,MYS,1985,6.4829683
Malaysia,MYS,1986,6.458532
Malaysia,MYS,1987,7.548476
Malaysia,MYS,1988,8.279656
Malaysia,MYS,1989,6.8369017
Malaysia,MYS,1990,4.9409094
Malaysia,MYS,1991,4.358415
Malaysia,MYS,1992,3.7214777
Malaysia,MYS,1993,4.1896806
Malaysia,MYS,1994,5.2703333
Malaysia,MYS,1995,4.6203055
Malaysia,MYS,1996,3.4503624
Malaysia,MYS,1997,2.3939245
Malaysia,MYS,1998,2.6601143
Malaysia,MYS,1999,4.2179785
Malaysia,MYS,2000,3.6813028
Malaysia,MYS,2001,3.139982
Malaysia,MYS,2002,2.5937574
Malaysia,MYS,2003,2.2532132
Malaysia,MYS,2004,2.3197203
Malaysia,MYS,2005,2.2862065
Malaysia,MYS,2006,2.3655074
Malaysia,MYS,2007,2.1384602
Malaysia,MYS,2008,2.624564
Malaysia,MYS,2009,2.6226811
Malaysia,MYS,2010,2.3254187
Malaysia,MYS,2011,2.8593705
Malaysia,MYS,2012,2.9071403
Malaysia,MYS,2013,3.3195534
Malaysia,MYS,2014,3.5630174
Malaysia,MYS,2015,3.6460347
Malaysia,MYS,2016,4.848279
Malaysia,MYS,2017,6.291511
Malaysia,MYS,2018,6.2534175
Malaysia,MYS,2019,6.1784086
Malaysia,MYS,2020,7.1631722
Malaysia,MYS,2021,8.059835
Mexico,MEX,1965,8.934723
Mexico,MEX,1966,9.63311
Mexico,MEX,1967,10.291331
Mexico,MEX,1968,10.842834
Mexico,MEX,1969,10.4753
Mexico,MEX,1970,10.981713
Mexico,MEX,1971,10.142725
Mexico,MEX,1972,9.780027
Mexico,MEX,1973,9.648298
Mexico,MEX,1974,9.094654
Mexico,MEX,1975,7.7844524
Mexico,MEX,1976,8.30845
Mexico,MEX,1977,8.738277
Mexico,MEX,1978,6.597964
Mexico,MEX,1979,6.7473717
Mexico,MEX,1980,5.803558
Mexico,MEX,1981,7.5373626
Mexico,MEX,1982,6.8430967
Mexico,MEX,1983,6.308686
Mexico,MEX,1984,6.8312964
Mexico,MEX,1985,7.82051
Mexico,MEX,1986,6.596592
Mexico,MEX,1987,6.1185946
Mexico,MEX,1988,6.7846127
Mexico,MEX,1989,7.2933803
Mexico,MEX,1990,6.8308434
Mexico,MEX,1991,6.324605
Mexico,MEX,1992,7.251022
Mexico,MEX,1993,7.209392
Mexico,MEX,1994,5.4481173
Mexico,MEX,1995,7.1109824
Mexico,MEX,1996,7.601215
Mexico,MEX,1997,6.423585
Mexico,MEX,1998,5.862017
Mexico,MEX,1999,7.305536
Mexico,MEX,2000,7.1508975
Mexico,MEX,2001,6.3393073
Mexico,MEX,2002,5.4490385
Mexico,MEX,2003,4.6524553
Mexico,MEX,2004,5.303242
Mexico,MEX,2005,5.473337
Mexico,MEX,2006,5.5860863
Mexico,MEX,2007,5.209547
Mexico,MEX,2008,6.696116
Mexico,MEX,2009,4.9565783
Mexico,MEX,2010,6.283124
Mexico,MEX,2011,5.886854
Mexico,MEX,2012,5.4620795
Mexico,MEX,2013,5.06007
Mexico,MEX,2014,6.727102
Mexico,MEX,2015,6.0522633
Mexico,MEX,2016,6.1314926
Mexico,MEX,2017,6.372722
Mexico,MEX,2018,6.939361
Mexico,MEX,2019,7.0507708
Mexico,MEX,2020,9.475372
Mexico,MEX,2021,10.514754
Middle Africa (BP),,1965,30.39457
Middle Africa (BP),,1966,30.796164
Middle Africa (BP),,1967,29.214733
Middle Africa (BP),,1968,29.366556
Middle Africa (BP),,1969,30.493282
Middle Africa (BP),,1970,32.44628
Middle Africa (BP),,1971,30.467072
Middle Africa (BP),,1972,30.095858
Middle Africa (BP),,1973,29.142452
Middle Africa (BP),,1974,27.900394
Middle Africa (BP),,1975,32.271954
Middle Africa (BP),,1976,31.752153
Middle Africa (BP),,1977,30.684801
Middle Africa (BP),,1978,27.682676
Middle Africa (BP),,1979,28.144175
Middle Africa (BP),,1980,28.319717
Middle Africa (BP),,1981,28.218985
Middle Africa (BP),,1982,30.253426
Middle Africa (BP),,1983,28.85624
Middle Africa (BP),,1984,31.710825
Middle Africa (BP),,1985,32.033
Middle Africa (BP),,1986,33.288555
Middle Africa (BP),,1987,32.6252
Middle Africa (BP),,1988,31.55033
Middle Africa (BP),,1989,35.659252
Middle Africa (BP),,1990,34.56066
Middle Africa (BP),,1991,35.46757
Middle Africa (BP),,1992,37.48953
Middle Africa (BP),,1993,35.667168
Middle Africa (BP),,1994,35.059616
Middle Africa (BP),,1995,37.58183
Middle Africa (BP),,1996,37.594368
Middle Africa (BP),,1997,35.26089
Middle Africa (BP),,1998,35.773834
Middle Africa (BP),,1999,35.74486
Middle Africa (BP),,2000,35.483055
Middle Africa (BP),,2001,35.432236
Middle Africa (BP),,2002,30.723997
Middle Africa (BP),,2003,29.391506
Middle Africa (BP),,2004,30.813004
Middle Africa (BP),,2005,31.654406
Middle Africa (BP),,2006,30.919579
Middle Africa (BP),,2007,27.637726
Middle Africa (BP),,2008,26.890867
Middle Africa (BP),,2009,25.186485
Middle Africa (BP),,2010,23.82759
Middle Africa (BP),,2011,22.858438
Middle Africa (BP),,2012,20.70605
Middle Africa (BP),,2013,21.011396
Middle Africa (BP),,2014,21.218956
Middle Africa (BP),,2015,21.55557
Middle Africa (BP),,2016,22.2828
Middle Africa (BP),,2017,25.124096
Middle Africa (BP),,2018,27.342493
Middle Africa (BP),,2019,28.492256
Middle Africa (BP),,2020,31.235266
Middle Africa (BP),,2021,29.66652
Middle East (BP),,1965,1.2888106
Middle East (BP),,1966,1.345175
Middle East (BP),,1967,1.4138057
Middle East (BP),,1968,1.4583994
Middle East (BP),,1969,1.5177778
Middle East (BP),,1970,1.499312
Middle East (BP),,1971,1.4618561
Middle East (BP),,1972,1.6518908
Middle East (BP),,1973,1.2303776
Middle East (BP),,1974,1.4840056
Middle East (BP),,1975,1.6867906
Middle East (BP),,1976,1.7395034
Middle East (BP),,1977,1.7149302
Middle East (BP),,1978,2.2458887
Middle East (BP),,1979,1.8815255
Middle East (BP),,1980,1.955995
Middle East (BP),,1981,1.8975196
Middle East (BP),,1982,1.7821629
Middle East (BP),,1983,1.5667509
Middle East (BP),,1984,1.4043809
Middle East (BP),,1985,1.3377028
Middle East (BP),,1986,1.3556213
Middle East (BP),,1987,1.5973238
Middle East (BP),,1988,1.5522397
Middle East (BP),,1989,1.3000425
Middle East (BP),,1990,1.5100126
Middle East (BP),,1991,1.0516912
Middle East (BP),,1992,1.5536991
Middle East (BP),,1993,1.7008221
Middle East (BP),,1994,1.2634526
Middle East (BP),,1995,1.381184
Middle East (BP),,1996,1.342567
Middle East (BP),,1997,1.0883746
Middle East (BP),,1998,1.1451784
Middle East (BP),,1999,0.7730245
Middle East (BP),,2000,0.6672698
Middle East (BP),,2001,0.6830074
Middle East (BP),,2002,0.9304742
Middle East (BP),,2003,0.97535753
Middle East (BP),,2004,1.1181799
Middle East (BP),,2005,1.0950568
Middle East (BP),,2006,1.224795
Middle East (BP),,2007,1.096815
Middle East (BP),,2008,0.52447456
Middle East (BP),,2009,0.45684582
Middle East (BP),,2010,0.60780156
Middle East (BP),,2011,0.61838734
Middle East (BP),,2012,0.6974745
Middle East (BP),,2013,0.74113744
Middle East (BP),,2014,0.62902766
Middle East (BP),,2015,0.5351889
Middle East (BP),,2016,0.6441814
Middle East (BP),,2017,0.6690362
Middle East (BP),,2018,0.51964533
Middle East (BP),,2019,1.3370022
Middle East (BP),,2020,1.1381058
Middle East (BP),,2021,0.95469177
Morocco,MAR,1965,20.227098
Morocco,MAR,1966,13.343615
Morocco,MAR,1967,11.197634
Morocco,MAR,1968,11.839538
Morocco,MAR,1969,13.958055
Morocco,MAR,1970,13.115361
Morocco,MAR,1971,13.923879
Morocco,MAR,1972,13.526379
Morocco,MAR,1973,9.0946245
Morocco,MAR,1974,9.542439
Morocco,MAR,1975,7.1343913
Morocco,MAR,1976,6.4660883
Morocco,MAR,1977,7.88484
Morocco,MAR,1978,7.7057576
Morocco,MAR,1979,7.7190423
Morocco,MAR,1980,7.3711247
Morocco,MAR,1981,5.1364603
Morocco,MAR,1982,2.7842176
Morocco,MAR,1983,2.2804005
Morocco,MAR,1984,1.7123272
Morocco,MAR,1985,2.2006674
Morocco,MAR,1986,2.8153403
Morocco,MAR,1987,3.5068126
Morocco,MAR,1988,3.7663095
Morocco,MAR,1989,4.231739
Morocco,MAR,1990,4.359246
Morocco,MAR,1991,4.3259
Morocco,MAR,1992,3.0396228
Morocco,MAR,1993,1.3822969
Morocco,MAR,1994,2.377947
Morocco,MAR,1995,1.7634829
Morocco,MAR,1996,5.402517
Morocco,MAR,1997,5.5313864
Morocco,MAR,1998,4.6007285
Morocco,MAR,1999,2.058802
Morocco,MAR,2000,1.9685844
Morocco,MAR,2001,2.47259
Morocco,MAR,2002,2.3249912
Morocco,MAR,2003,3.6570694
Morocco,MAR,2004,3.4734976
Morocco,MAR,2005,2.0816917
Morocco,MAR,2006,2.018249
Morocco,MAR,2007,2.0501916
Morocco,MAR,2008,1.8975967
Morocco,MAR,2009,4.711689
Morocco,MAR,2010,5.8873553
Morocco,MAR,2011,3.643836
Morocco,MAR,2012,3.1137834
Morocco,MAR,2013,5.110578
Morocco,MAR,2014,4.4587364
Morocco,MAR,2015,5.388849
Morocco,MAR,2016,5.595185
Morocco,MAR,2017,5.2868266
Morocco,MAR,2018,7.1069336
Morocco,MAR,2019,7.547047
Morocco,MAR,2020,7.633952
Morocco,MAR,2021,7.6361694
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0.3115214
Netherlands,NLD,1976,0.31017715
Netherlands,NLD,1977,0.31403565
Netherlands,NLD,1978,0.4299202
Netherlands,NLD,1979,0.3800929
Netherlands,NLD,1980,0.37478048
Netherlands,NLD,1981,0.41875726
Netherlands,NLD,1982,0.11066413
Netherlands,NLD,1983,0.09600715
Netherlands,NLD,1984,0.0068058204
Netherlands,NLD,1985,0.17216097
Netherlands,NLD,1986,0.2057679
Netherlands,NLD,1987,0.25524175
Netherlands,NLD,1988,0.30741864
Netherlands,NLD,1989,0.34333688
Netherlands,NLD,1990,0.28062096
Netherlands,NLD,1991,0.31914797
Netherlands,NLD,1992,0.33999988
Netherlands,NLD,1993,0.3742875
Netherlands,NLD,1994,0.42665818
Netherlands,NLD,1995,0.45612013
Netherlands,NLD,1996,0.5639131
Netherlands,NLD,1997,0.6360036
Netherlands,NLD,1998,0.72682464
Netherlands,NLD,1999,0.79479086
Netherlands,NLD,2000,0.9258593
Netherlands,NLD,2001,0.9883765
Netherlands,NLD,2002,1.1863465
Netherlands,NLD,2003,1.1635091
Netherlands,NLD,2004,1.5031251
Netherlands,NLD,2005,2.0780501
Netherlands,NLD,2006,2.315084
Netherlands,NLD,2007,2.4174244
Netherlands,NLD,2008,2.9132164
Netherlands,NLD,2009,3.4302778
Netherlands,NLD,2010,3.2134414
Netherlands,NLD,2011,3.8112893
Netherlands,NLD,2012,3.9636314
Netherlands,NLD,2013,3.9457889
Netherlands,NLD,2014,3.9784324
Netherlands,NLD,2015,4.503984
Netherlands,NLD,2016,4.676411
Netherlands,NLD,2017,5.4899817
Netherlands,NLD,2018,5.991268
Netherlands,NLD,2019,7.3029876
Netherlands,NLD,2020,10.758958
Netherlands,NLD,2021,12.3737955
New Zealand,NZL,1965,39.252773
New Zealand,NZL,1966,39.54505
New Zealand,NZL,1967,39.84817
New Zealand,NZL,1968,41.174576
New Zealand,NZL,1969,40.150276
New Zealand,NZL,1970,38.82334
New Zealand,NZL,1971,41.630173
New Zealand,NZL,1972,41.19133
New Zealand,NZL,1973,39.168335
New Zealand,NZL,1974,40.757793
New Zealand,NZL,1975,43.620903
New Zealand,NZL,1976,39.515545
New Zealand,NZL,1977,36.93731
New Zealand,NZL,1978,39.57416
New Zealand,NZL,1979,44.902813
New Zealand,NZL,1980,46.8752
New Zealand,NZL,1981,47.395737
New Zealand,NZL,1982,43.06933
New Zealand,NZL,1983,44.425842
New Zealand,NZL,1984,43.670025
New Zealand,NZL,1985,41.672558
New Zealand,NZL,1986,43.008366
New Zealand,NZL,1987,42.31165
New Zealand,NZL,1988,42.15485
New Zealand,NZL,1989,47.136673
New Zealand,NZL,1990,41.45618
New Zealand,NZL,1991,40.464573
New Zealand,NZL,1992,37.51461
New Zealand,NZL,1993,40.294605
New Zealand,NZL,1994,41.252308
New Zealand,NZL,1995,42.104042
New Zealand,NZL,1996,39.54181
New Zealand,NZL,1997,35.606514
New Zealand,NZL,1998,38.757664
New Zealand,NZL,1999,35.643353
New Zealand,NZL,2000,36.374214
New Zealand,NZL,2001,32.730766
New Zealand,NZL,2002,35.126747
New Zealand,NZL,2003,34.357147
New Zealand,NZL,2004,37.794468
New Zealand,NZL,2005,34.682922
New Zealand,NZL,2006,34.811123
New Zealand,NZL,2007,35.406635
New Zealand,NZL,2008,34.397457
New Zealand,NZL,2009,37.898605
New Zealand,NZL,2010,38.817486
New Zealand,NZL,2011,39.533886
New Zealand,NZL,2012,36.91487
New Zealand,NZL,2013,36.921745
New Zealand,NZL,2014,37.536892
New Zealand,NZL,2015,38.129433
New Zealand,NZL,2016,38.99087
New Zealand,NZL,2017,37.083
New Zealand,NZL,2018,38.162262
New Zealand,NZL,2019,36.76238
New Zealand,NZL,2020,39.064182
New Zealand,NZL,2021,40.21865
