Entity,Code,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh
Singapore,SGP,1995,0.245,0,0,0
Singapore,SGP,1996,0.245,0,0,0
Singapore,SGP,1997,0.245,0,0,0
Singapore,SGP,1998,0.245,0,0,0
Singapore,SGP,1999,0.245,0,0,0
Singapore,SGP,2000,0.245,0,0,0
Singapore,SGP,2001,0.473,0,0,0
Singapore,SGP,2002,0.473,0,0,0
Singapore,SGP,2003,0.495,0,0,0
Singapore,SGP,2004,0.479,0,0,0
Singapore,SGP,2005,0.47765875,0,0,0
Singapore,SGP,2006,0.4737648,0,0,0
Singapore,SGP,2007,0.4936092,0,0,0
Singapore,SGP,2008,0.5208825,0.000297,0,0
Singapore,SGP,2009,0.5270821,0.001596,0,0
Singapore,SGP,2010,0.5871582,0.003086,0,0
Singapore,SGP,2011,0.60518473,0.004895,0,0
Singapore,SGP,2012,0.63571346,0.008193,0,0
Singapore,SGP,2013,0.7057131,0.012556,0,0
Singapore,SGP,2014,0.7414505,0.027133,0,0
Singapore,SGP,2015,0.8122861,0.048733,0,0
Singapore,SGP,2016,0.80152607,0.08848914,0,0
Singapore,SGP,2017,0.77486813,0.122786,0,0
Singapore,SGP,2018,0.762494,0.13516214,0,0
Singapore,SGP,2019,0.7602769,0.19461899,0,0
Singapore,SGP,2020,0.6848291,0.2951081,0,0
Singapore,SGP,2021,0.75924546,0.39679468,0,
Slovakia,SVK,1965,0,0,0,2.222958
Slovakia,SVK,1966,0,0,0,2.1301508
Slovakia,SVK,1967,0,0,0,1.8252122
Slovakia,SVK,1968,0,0,0,1.6749526
Slovakia,SVK,1969,0,0,0,1.303723
Slovakia,SVK,1970,0,0,0,1.966633
Slovakia,SVK,1971,0,0,0,1.476
Slovakia,SVK,1972,0,0,0,1.546
Slovakia,SVK,1973,0,0,0,1.322
Slovakia,SVK,1974,0,0,0,2.223
Slovakia,SVK,1975,0,0,0,2.002
Slovakia,SVK,1976,0,0,0,2.019
Slovakia,SVK,1977,0,0,0,2.408
Slovakia,SVK,1978,0,0,0,2.259
Slovakia,SVK,1979,0,0,0,1.884
Slovakia,SVK,1980,0,0,0,2.257
Slovakia,SVK,1981,0,0,0,1.966
Slovakia,SVK,1982,0,0,0,1.726
Slovakia,SVK,1983,0,0,0,1.832
Slovakia,SVK,1984,0,0,0,1.555
Slovakia,SVK,1985,0,0,0,2.117
Slovakia,SVK,1986,0,0,0,1.675
Slovakia,SVK,1987,0,0,0,1.932
Slovakia,SVK,1988,0,0,0,1.755
Slovakia,SVK,1989,0,0,0,1.962
Slovakia,SVK,1990,0,0,0,1.88
Slovakia,SVK,1991,0,0,0,1.408
Slovakia,SVK,1992,0,0,0,1.937
Slovakia,SVK,1993,0,0,0,3.467
Slovakia,SVK,1994,0,0,0,4.355
Slovakia,SVK,1995,0,0,0,4.88
Slovakia,SVK,1996,0,0,0,4.227
Slovakia,SVK,1997,0,0,0,4.064
Slovakia,SVK,1998,0,0,0,4.267
Slovakia,SVK,1999,0,0,0,4.474
Slovakia,SVK,2000,0,0,0,4.615
Slovakia,SVK,2001,0.154,0,0,4.927
Slovakia,SVK,2002,0.152,0,0,5.268
Slovakia,SVK,2003,0.099,0,0.002,3.288
Slovakia,SVK,2004,0.02,0,0.006,3.993
Slovakia,SVK,2005,0.032,0,0.007,4.52
Slovakia,SVK,2006,0.398,0,0.006,4.28
Slovakia,SVK,2007,0.475,0,0.008,4.321
Slovakia,SVK,2008,0.517,0,0.007,4.082
Slovakia,SVK,2009,0.537,0,0.006,4.426
Slovakia,SVK,2010,0.662,0.017,0.006,5.099
Slovakia,SVK,2011,0.819,0.397,0.005,3.638
Slovakia,SVK,2012,0.941,0.424,0.006,4.008
Slovakia,SVK,2013,0.911,0.588,0.006,4.744
Slovakia,SVK,2014,1.417,0.597,0.006,4.319
Slovakia,SVK,2015,1.662,0.506,0.006,4.067
Slovakia,SVK,2016,1.731,0.533,0.006016438,4.261
Slovakia,SVK,2017,1.696,0.506,0.006,4.324
Slovakia,SVK,2018,1.625,0.585,0.006,3.59
Slovakia,SVK,2019,1.693,0.589,0.006,4.356
Slovakia,SVK,2020,1.673,0.663,0.004,4.517
Slovakia,SVK,2021,2.0455492,0.672096,0.003989071,4.2292657
Slovenia,SVN,1990,0,0,0,2.974
Slovenia,SVN,1991,0,0,0,3.608
Slovenia,SVN,1992,0,0,0,3.423
Slovenia,SVN,1993,0,0,0,3.035
Slovenia,SVN,1994,0,0,0,3.399
Slovenia,SVN,1995,0,0,0,3.252
Slovenia,SVN,1996,0,0,0,3.668
Slovenia,SVN,1997,0,0,0,3.091
Slovenia,SVN,1998,0,0,0,3.45
Slovenia,SVN,1999,0.031,0,0,3.739
Slovenia,SVN,2000,0.07,0,0,3.834
Slovenia,SVN,2001,0.072,0,0,3.796
Slovenia,SVN,2002,0.102,0,0,3.313
Slovenia,SVN,2003,0.122,0,0,2.957
Slovenia,SVN,2004,0.121,0,0,4.095
Slovenia,SVN,2005,0.11,0,0,3.461
Slovenia,SVN,2006,0.099,0,0,3.591
Slovenia,SVN,2007,0.104,0,0,3.266
Slovenia,SVN,2008,0.291,0.001,0,4.018
Slovenia,SVN,2009,0.193,0.004,0,4.715
Slovenia,SVN,2010,0.221,0.013,0,4.518
Slovenia,SVN,2011,0.252,0.066,0,3.562
Slovenia,SVN,2012,0.267,0.163,0,3.899
Slovenia,SVN,2013,0.261,0.215,0.004,4.629
Slovenia,SVN,2014,0.259,0.257,0.004,6.092
Slovenia,SVN,2015,0.267,0.274,0.006,3.808
Slovenia,SVN,2016,0.283,0.267,0.006016438,4.503
Slovenia,SVN,2017,0.293889,0.283867,0.005716,3.868345
Slovenia,SVN,2018,0.272717,0.254961,0.006021,4.70432
Slovenia,SVN,2019,0.256212,0.303039,0.00615,4.479396
Slovenia,SVN,2020,0.277377,0.368196,0.006251,4.93406
Slovenia,SVN,2021,0.29847902,0.302205,0.005535,4.706957
South Africa,ZAF,1965,0,0,0,0.037
South Africa,ZAF,1966,0,0,0,0.036
South Africa,ZAF,1967,0,0,0,0.026
South Africa,ZAF,1968,0,0,0,0.024
South Africa,ZAF,1969,0,0,0,0.021
South Africa,ZAF,1970,0,0,0,0.025
South Africa,ZAF,1971,0,0,0,0.112
South Africa,ZAF,1972,0,0,0,0.834
South Africa,ZAF,1973,0,0,0,0.985
South Africa,ZAF,1974,0,0,0,1.132
South Africa,ZAF,1975,0,0,0,1.12
South Africa,ZAF,1976,0,0,0,1.876
South Africa,ZAF,1977,0,0,0,1.944
South Africa,ZAF,1978,0,0,0,1.907
South Africa,ZAF,1979,0,0,0,1.144
South Africa,ZAF,1980,0,0,0,0.992
South Africa,ZAF,1981,0,0,0,1.653
South Africa,ZAF,1982,0,0,0,1.016
South Africa,ZAF,1983,0,0,0,0.595
South Africa,ZAF,1984,0,0,0,0.56
South Africa,ZAF,1985,0,0,0,0.624
South Africa,ZAF,1986,0,0,0,1.623
South Africa,ZAF,1987,0,0,0,1.617
South Africa,ZAF,1988,0,0,0,3.162
South Africa,ZAF,1989,0,0,0,2.759
South Africa,ZAF,1990,0,0,0,1.01
South Africa,ZAF,1991,0,0,0,1.98
South Africa,ZAF,1992,0,0,0,0.75200003
South Africa,ZAF,1993,0,0,0,0.14600004
South Africa,ZAF,1994,0,0,0,1.0739999
South Africa,ZAF,1995,0,0,0,0.529
South Africa,ZAF,1996,0.06,0,0,1.3189999
South Africa,ZAF,1997,0.146,0,0,2.092
South Africa,ZAF,1998,0.231,0,0,1.595
South Africa,ZAF,1999,0.197,0,0,0.7259999
South Africa,ZAF,2000,0.4775,0.0093,0,1.1009998
South Africa,ZAF,2001,0.4231,0.0108,0,1.721
South Africa,ZAF,2002,0.4603,0.0124,0,2.084
South Africa,ZAF,2003,0.4084,0.0139,0.006,0.82741207
South Africa,ZAF,2004,0.3819,0.0155,0.012,0.949939
South Africa,ZAF,2005,0.4253,0.017,0.012,1.3319402
South Africa,ZAF,2006,0.4055,0.0186,0.012,2.8976197
South Africa,ZAF,2007,0.4305,0.0201,0.012,2.86562
South Africa,ZAF,2008,0.4561,0.0217,0.021,1.2596198
South Africa,ZAF,2009,0.4491,0.0233,0.03,1.4516199
South Africa,ZAF,2010,0.3963,0.0276,0.034,1.1428998
South Africa,ZAF,2011,0.412,0.0803,0.037,3.0638242
South Africa,ZAF,2012,0.4226,0.086,0.037,1.0185099
South Africa,ZAF,2013,0.4777,0.243,0.037,1.1039158
South Africa,ZAF,2014,0.364211,1.074961,1.066,1.7950599
South Africa,ZAF,2015,0.316528,2.399424,3.071,0.59061617
South Africa,ZAF,2016,0.331492,3.340541,4.209,1.0265151
South Africa,ZAF,2017,0.386364,5.057583,5.86696,1.9617273
South Africa,ZAF,2018,0.431334,6.203429,6.416343,1.1697576
South Africa,ZAF,2019,0.431334,6.771429,6.680313,0.97396034
South Africa,ZAF,2020,0.43251574,8.291375,6.9903393,0.6949495
South Africa,ZAF,2021,0.431334,7.8980756,8.188991,1.4010102
South America,,1965,0,,,39.581554
South America,,1966,0,,,44.095222
South America,,1967,0,,,46.652615
South America,,1968,0,,,49.550686
South America,,1969,0,,,53.435425
South America,,1970,0.57093334,,,62.88049
South America,,1971,1.041386,0,0,69.82073
South America,,1972,1.1355976,0,0,79.28879
South America,,1973,1.1527706,0,0,89.51795
South America,,1974,1.224155,0,0,103.09859
South America,,1975,1.5001678,0,0,112.39167
South America,,1976,1.5173004,0,0,125.337105
South America,,1977,1.7688487,0,0,139.3818
South America,,1978,1.9639169,0,0,153.06062
South America,,1979,2.4230032,0,0,173.54976
South America,,1980,2.405526,0,0,194.83237
South America,,1981,2.447641,0,0,196.83522
South America,,1982,2.9034476,0,0,213.39456
South America,,1983,3.8014305,0,0,229.53732
South America,,1984,3.6446674,0,0,253.0052
South America,,1985,3.913132,0,0,273.90704
South America,,1986,4.114923,0,0,294.62888
South America,,1987,4.4566836,0,0,314.6132
South America,,1988,4.306745,0,0,326.4447
South America,,1989,4.344164,0,0,334.9196
South America,,1990,5.476084,0,0,347.90448
South America,,1991,5.6775155,0,0,372.47708
South America,,1992,7.399189,0,0,380.07532
South America,,1993,7.461511,0,0,409.5474
South America,,1994,7.95607,0,0,435.20416
South America,,1995,8.332388,0,0,451.17224
South America,,1996,9.46631,0,0.012018,467.52686
South America,,1997,10.053499,0,0.019192,494.85226
South America,,1998,9.659916,0.000017,0.038041,506.04062
South America,,1999,10.818792,0.000026,0.037381,504.71646
South America,,2000,10.397832,0.001886714,0.0375865,533.39667
South America,,2001,11.826205,0.00272745,0.0934895,501.1439
South America,,2002,13.354625,0.0047139497,0.1436335,525.70337
South America,,2003,15.298442,0.0064944997,0.1481825,548.27344
South America,,2004,16.129347,0.008046227,0.1926645,565.95306
South America,,2005,17.374043,0.00965055,0.22332816,599.45654
South America,,2006,18.477768,0.000141375,0.3788499,626.76105
South America,,2007,23.224754,0.00016436199,0.79250646,649.15607
South America,,2008,26.765406,0.000268987,1.333387,652.381
South America,,2009,30.258827,0.000212962,1.4632772,670.5966
South America,,2010,40.12085,0.011397613,2.6456776,670.6312
South America,,2011,42.041508,0.040161423,3.232329,712.2574
South America,,2012,47.187233,0.1288055,6.006006,697.6344
South America,,2013,53.801617,0.2791036,7.9287286,675.41724
South America,,2014,59.220776,0.77040964,15.537109,655.9056
South America,,2015,62.88767,1.82433,27.252172,639.3747
South America,,2016,64.83844,3.1555464,40.821438,654.4233
South America,,2017,67.54168,5.462773,51.697186,671.28326
South America,,2018,71.01971,10.1510515,59.995216,680.74896
South America,,2019,72.40747,15.5739,72.59349,669.1877
South America,,2020,76.69768,21.580185,79.59487,662.5346
South America,,2021,72.658905,31.772686,101.82825,628.21277
South Korea,KOR,1965,0,0,0,0.710427
South Korea,KOR,1966,0,0,0,0.985322
South Korea,KOR,1967,0,0,0,0.953171
South Korea,KOR,1968,0,0,0,0.929483
South Korea,KOR,1969,0,0,0,1.428512
South Korea,KOR,1970,0,0,0,1.220684
South Korea,KOR,1971,0,0,0,1.319976
South Korea,KOR,1972,0,0,0,1.368076
South Korea,KOR,1973,0,0,0,1.284465
South Korea,KOR,1974,0,0,0,1.905858
South Korea,KOR,1975,0,0,0,1.682809
South Korea,KOR,1976,0,0,0,1.788661
South Korea,KOR,1977,0,0,0,1.392729
South Korea,KOR,1978,0,0,0,1.807524
South Korea,KOR,1979,0,0,0,2.296168
South Korea,KOR,1980,0,0,0,1.920375
South Korea,KOR,1981,0,0,0,2.597707
South Korea,KOR,1982,0,0,0,1.715362
South Korea,KOR,1983,0,0,0,2.294191
South Korea,KOR,1984,0,0,0,1.998143
South Korea,KOR,1985,0,0,0,3.184966
South Korea,KOR,1986,0,0,0,3.10988
South Korea,KOR,1987,0,0,0,3.965371
South Korea,KOR,1988,0,0,0,1.987232
South Korea,KOR,1989,0,0,0,2.963969
South Korea,KOR,1990,0,0.001,0,4.683946
South Korea,KOR,1991,0,0.001,0,3.486046
South Korea,KOR,1992,0,0.002,0,3.097448
South Korea,KOR,1993,0,0.002,0.001,4.227549
South Korea,KOR,1994,0,0.002,0.001,2.346092
South Korea,KOR,1995,0.25,0.002,0,2.759923
South Korea,KOR,1996,0.403,0.003,0,2.424357
South Korea,KOR,1997,0.078,0.003,0.001,2.813992
South Korea,KOR,1998,0.058,0.004,0.002,4.279418
South Korea,KOR,1999,0.087,0.004572,0.005839,4.15926
South Korea,KOR,2000,0.079,0.005284,0.016685,4.009553
South Korea,KOR,2001,0.088,0.006184,0.01259,2.329939
South Korea,KOR,2002,0.179,0.007044,0.014881,3.2327778
South Korea,KOR,2003,0.188,0.007752,0.024865,4.8855767
South Korea,KOR,2004,0.2928692,0.009872,0.047442,4.311079
South Korea,KOR,2005,0.25981373,0.014399,0.129888,3.6732996
South Korea,KOR,2006,0.24129018,0.031022,0.238911,3.4675376
South Korea,KOR,2007,0.38390425,0.071279,0.375641,3.6316493
South Korea,KOR,2008,0.6530758,0.284315,0.436034,3.0701118
South Korea,KOR,2009,0.5390645,0.566191,0.685353,2.8131711
South Korea,KOR,2010,2.8877256,0.773382,0.81695,3.6819692
South Korea,KOR,2011,5.806806,0.922697,0.862884,4.597667
South Korea,KOR,2012,6.5782027,1.126906,0.91276,3.9690382
South Korea,KOR,2013,7.344154,1.667325,1.148179,4.2892675
South Korea,KOR,2014,10.856149,2.693985,1.145557,2.7514188
South Korea,KOR,2015,11.745787,4.229723,1.342439,2.1457193
South Korea,KOR,2016,11.736701,5.515817,1.6831422,2.8462753
South Korea,KOR,2017,14.238496,7.737852,2.1690142,2.8088205
South Korea,KOR,2018,14.556831,10.154964,2.464879,3.359418
South Korea,KOR,2019,13.684058,14.16304,2.679158,2.788679
South Korea,KOR,2020,8.608856,19.297853,3.149798,3.8772297
South Korea,KOR,2021,15.214928,21.81574,3.166891,3.055118
South and Central America (BP),,1965,0,,,41.302555
South and Central America (BP),,1966,0,,,46.001225
South and Central America (BP),,1967,0,,,48.660614
South and Central America (BP),,1968,0,,,51.74669
South and Central America (BP),,1969,0,,,55.852425
South and Central America (BP),,1970,0.57093334,,,65.64019
South and Central America (BP),,1971,2.1533859,0,0,73.067635
South and Central America (BP),,1972,2.1425977,0,0,82.69269
South and Central America (BP),,1973,2.2767706,0,0,93.00975
South and Central America (BP),,1974,2.3891551,0,0,106.86309
South and Central America (BP),,1975,2.873168,0,0,115.91616
South and Central America (BP),,1976,3.3633003,0,0,129.42441
South and Central America (BP),,1977,3.6838486,0,0,143.1242
South and Central America (BP),,1978,4.0839167,0,0,158.18752
South and Central America (BP),,1979,4.383003,0,0,179.78596
South and Central America (BP),,1980,4.405631,0,0,201.44287
South and Central America (BP),,1981,4.883746,0,0,204.44443
South and Central America (BP),,1982,5.525553,0,0,220.19386
South and Central America (BP),,1983,6.358536,0,0,237.10901
South and Central America (BP),,1984,6.1837726,0,0,261.6087
South and Central America (BP),,1985,6.076122,0,0,283.50836
South and Central America (BP),,1986,6.2676725,0,0,306.0074
South and Central America (BP),,1987,6.7021995,0,0,326.53015
South and Central America (BP),,1988,6.639707,0,0,339.224
South and Central America (BP),,1989,6.9310308,0,0,347.35876
South and Central America (BP),,1990,8.331682,0,0,360.80304
South and Central America (BP),,1991,8.405421,0,0,385.09637
South and Central America (BP),,1992,10.720842,0,0,392.17712
South and Central America (BP),,1993,10.275521,0,0.001717172,423.27594
South and Central America (BP),,1994,10.812127,0,0.007777778,447.75687
South and Central America (BP),,1995,11.071227,0,0.007777778,463.73962
South and Central America (BP),,1996,12.450906,0,0.041973986,482.2211
South and Central America (BP),,1997,13.107331,0,0.102926,508.80804
South and Central America (BP),,1998,12.338713,0.000017,0.11137238,520.6617
South and Central America (BP),,1999,14.474613,0.00012701,0.14847192,522.1518
South and Central America (BP),,2000,14.565456,0.002137752,0.2521153,550.3128
South and Central America (BP),,2001,16.18441,0.003686489,0.32099152,516.229
South and Central America (BP),,2002,17.89747,0.006018989,0.45886725,541.89276
South and Central America (BP),,2003,19.829304,0.008332461,0.44309795,565.5637
South and Central America (BP),,2004,20.932888,0.010676187,0.543415,584.2788
South and Central America (BP),,2005,22.180126,0.017902069,0.53230166,619.2262
South and Central America (BP),,2006,23.593657,0.008199329,0.77378976,647.2634
South and Central America (BP),,2007,28.834093,0.010825127,1.1614605,669.4346
South and Central America (BP),,2008,32.623924,0.014856545,1.6704338,674.5294
South and Central America (BP),,2009,36.51271,0.02445529,2.0779278,691.6426
South and Central America (BP),,2010,46.770008,0.061446644,3.44859,693.9942
South and Central America (BP),,2011,48.80147,0.13130102,4.3245354,735.3775
South and Central America (BP),,2012,54.824295,0.3363587,7.6674623,722.4512
South and Central America (BP),,2013,62.14274,0.5303269,10.202307,699.7518
South and Central America (BP),,2014,67.83141,1.1055206,18.627209,679.2193
South and Central America (BP),,2015,71.73237,2.8484855,31.47792,663.2283
South and Central America (BP),,2016,74.42276,4.863545,45.206425,679.2236
South and Central America (BP),,2017,76.86468,7.610518,56.158222,701.21436
South and Central America (BP),,2018,80.97644,12.761959,65.84216,710.1324
South and Central America (BP),,2019,83.72203,19.094137,78.80956,692.4041
South and Central America (BP),,2020,87.61103,25.988012,85.4542,691.24615
South and Central America (BP),,2021,83.95458,37.186905,108.20039,660.0726
Spain,ESP,1965,0,0,0,19.687
Spain,ESP,1966,0,0,0,27.258
Spain,ESP,1967,0,0,0,22.657
Spain,ESP,1968,0,0,0,24.388
Spain,ESP,1969,0,0,0,30.603
Spain,ESP,1970,0.047,0,0,27.772
Spain,ESP,1971,0.052,0,0,31.816
Spain,ESP,1972,0.061,0,0,35.469
Spain,ESP,1973,0.056,0,0,28.912
Spain,ESP,1974,0.051,0,0,30.568
Spain,ESP,1975,0.113,0,0,26.065
Spain,ESP,1976,0.187,0,0,20.932
Spain,ESP,1977,0.309,0,0,39.628
Spain,ESP,1978,0.316,0,0,40.251
Spain,ESP,1979,0.251,0,0,46.397
Spain,ESP,1980,0.362,0,0,29.55
Spain,ESP,1981,0.424,0,0,21.942
Spain,ESP,1982,0.487,0,0,26.331
Spain,ESP,1983,0.56,0,0,27.047
Spain,ESP,1984,0.55,0,0,31.484
Spain,ESP,1985,0.611,0,0,31.287
Spain,ESP,1986,0.538,0,0,26.494
Spain,ESP,1987,0.563,0,0,27.383
Spain,ESP,1988,0.673,0,0,35.246
Spain,ESP,1989,0.578,0.006060606,0.013,19.349
Spain,ESP,1990,0.542,0.006,0.014,25.414
Spain,ESP,1991,0.542,0.007,0.015,27.282
Spain,ESP,1992,0.575,0.008,0.103,18.92
Spain,ESP,1993,0.579,0.009,0.116,24.377
Spain,ESP,1994,0.639,0.01,0.175,28.18
Spain,ESP,1995,1.011,0.015,0.27,23.112
Spain,ESP,1996,1.083,0.012,0.364,39.802
Spain,ESP,1997,1.463,0.013,0.742,34.778
Spain,ESP,1998,1.531,0.015,1.352,34.005
Spain,ESP,1999,1.724,0.017,2.744,22.863
Spain,ESP,2000,1.493,0.018,4.727,29.57
Spain,ESP,2001,1.631,0.024,6.759,41.027
Spain,ESP,2002,2.586,0.03,9.342,22.92
Spain,ESP,2003,3.184,0.041,12.075,41.054
Spain,ESP,2004,3.33,0.056,15.7,31.676
Spain,ESP,2005,2.653,0.041,21.176,17.872
Spain,ESP,2006,2.774,0.119,23.297,25.89
Spain,ESP,2007,2.898,0.508,27.568,27.233
Spain,ESP,2008,3.255,2.578,32.946,23.532
Spain,ESP,2009,3.4088092,6.0669346,37.8869,26.352478
Spain,ESP,2010,3.817644,7.064429,43.68136,42.035698
Spain,ESP,2011,4.515,8.679536,42.433,30.596
Spain,ESP,2012,4.9770093,11.965909,49.472,20.545
Spain,ESP,2013,5.290421,13.110889,55.767128,36.7799
Spain,ESP,2014,5.414057,13.673027,52.013,39.169
Spain,ESP,2015,5.7641673,13.85843,49.325,28.14
Spain,ESP,2016,5.6646805,13.641701,48.914,36.38557
Spain,ESP,2017,6.078,14.320671,49.127,18.322
Spain,ESP,2018,6.175547,12.744,50.896,34.334
Spain,ESP,2019,5.637065,15.108287,53.08907,22.486076
Spain,ESP,2020,6.137239,20.667141,56.443676,30.506727
Spain,ESP,2021,6.615242,26.806072,62.353806,29.566423
Sri Lanka,LKA,1965,0,0,0,0.365
Sri Lanka,LKA,1966,0,0,0,0.399
Sri Lanka,LKA,1967,0,0,0,0.41
Sri Lanka,LKA,1968,0,0,0,0.474
Sri Lanka,LKA,1969,0,0,0,0.549
Sri Lanka,LKA,1970,0,0,0,0.7403
Sri Lanka,LKA,1971,0,0,0,0.8255
Sri Lanka,LKA,1972,0,0,0,0.8471
Sri Lanka,LKA,1973,0,0,0,0.6957
Sri Lanka,LKA,1974,0,0,0,0.9976
Sri Lanka,LKA,1975,0,0,0,1.0766
Sri Lanka,LKA,1976,0,0,0,1.1095
Sri Lanka,LKA,1977,0,0,0,1.2139
Sri Lanka,LKA,1978,0,0,0,1.3663
Sri Lanka,LKA,1979,0,0,0,1.4618
Sri Lanka,LKA,1980,0,0,0,1.4801
Sri Lanka,LKA,1981,0,0,0,1.5716
Sri Lanka,LKA,1982,0,0,0,1.6076
Sri Lanka,LKA,1983,0,0,0,1.2172
Sri Lanka,LKA,1984,0,0,0,2.0922
Sri Lanka,LKA,1985,0,0,0,2.3956
Sri Lanka,LKA,1986,0,0,0,2.6451
Sri Lanka,LKA,1987,0,0,0,2.177
Sri Lanka,LKA,1988,0,0,0,2.5967
Sri Lanka,LKA,1989,0,0,0,2.8012
Sri Lanka,LKA,1990,0,0,0,3.1448
Sri Lanka,LKA,1991,0,0,0,3.1166
Sri Lanka,LKA,1992,0,0,0,2.8999
Sri Lanka,LKA,1993,0,0,0,3.796
Sri Lanka,LKA,1994,0,0,0,4.0891
Sri Lanka,LKA,1995,0,0,0,4.5141
Sri Lanka,LKA,1996,0,0,0,3.2519
Sri Lanka,LKA,1997,0,0,0,3.44727
Sri Lanka,LKA,1998,0,0,0,3.91495
Sri Lanka,LKA,1999,0,0,0.0035,4.1774936
Sri Lanka,LKA,2000,0,0.000432,0.0034,3.2042077
Sri Lanka,LKA,2001,0,0.000903096,0.0035,3.1178436
Sri Lanka,LKA,2002,0,0.001501112,0.003605747,2.7004118
Sri Lanka,LKA,2003,0,0.002403992,0.003405747,3.3187416
Sri Lanka,LKA,2004,0.00012,0.003539072,0.002705747,2.9692228
Sri Lanka,LKA,2005,0.00228,0.004615336,0.002405747,3.4595318
Sri Lanka,LKA,2006,0.00178,0.00538678,0.002305747,4.643377
Sri Lanka,LKA,2007,0.0011,0.00597646,0.002305747,3.956473
Sri Lanka,LKA,2008,0.00572,0.006375132,0.003241747,4.139193
Sri Lanka,LKA,2009,0.02301,0.006787804,0.003501447,3.8911111
Sri Lanka,LKA,2010,0.03251,0.007195476,0.053161446,5.6445594
Sri Lanka,LKA,2011,0.031626,0.008714148,0.091620445,4.583892
Sri Lanka,LKA,2012,0.022173,0.01000782,0.14680775,3.3021636
Sri Lanka,LKA,2013,0.026389,0.01438312,0.23458175,6.9292426
Sri Lanka,LKA,2014,0.041393,0.02808402,0.27245376,4.5626483
Sri Lanka,LKA,2015,0.05731,0.04872,0.34321,5.97989
Sri Lanka,LKA,2016,0.07196,0.08297,0.34487,4.23154
Sri Lanka,LKA,2017,0.067,0.22461,0.36681,4.03136
Sri Lanka,LKA,2018,0.0871,0.32131,0.32631,6.41146
Sri Lanka,LKA,2019,0.1175,0.5004,0.3482,4.8119
Sri Lanka,LKA,2020,0.11782192,0.65202206,0.48655945,4.9956613
Sri Lanka,LKA,2021,0.12831242,0.7612115,0.68447256,7.085865
Sweden,SWE,1965,0,0,0,46.423
Sweden,SWE,1966,0,0,0,45.489
Sweden,SWE,1967,0,0,0,49.286
Sweden,SWE,1968,0,0,0,48.739
Sweden,SWE,1969,0,0,0,41.83
Sweden,SWE,1970,0.13,0,0,41.489
Sweden,SWE,1971,0.16,0,0,52.012
Sweden,SWE,1972,0.226,0,0,53.743
Sweden,SWE,1973,0.399,0,0,59.872
Sweden,SWE,1974,0.357,0,0,57.265
Sweden,SWE,1975,0.31,0,0,57.648
Sweden,SWE,1976,0.354,0,0,54.832
Sweden,SWE,1977,0.36,0,0,53.495
Sweden,SWE,1978,0.276,0,0,57.753
Sweden,SWE,1979,0.347,0,0,61.08
Sweden,SWE,1980,0.721,0,0,58.868
Sweden,SWE,1981,0.921,0,0,59.753
Sweden,SWE,1982,1.002,0,0,55.066
Sweden,SWE,1983,1.447,0,0.003,63.544
Sweden,SWE,1984,1.848,0,0.005,67.906
Sweden,SWE,1985,1.802,0,0.006,70.988
Sweden,SWE,1986,1.98,0,0.006,60.933
Sweden,SWE,1987,1.959,0,0.006,71.854
Sweden,SWE,1988,2.041,0,0.005,69.883
Sweden,SWE,1989,2.189,0,0.005,71.75
Sweden,SWE,1990,1.943,0,0.006,72.509
Sweden,SWE,1991,1.86,0,0.013,63.249
Sweden,SWE,1992,2.01,0,0.031,74.364
Sweden,SWE,1993,2.171,0.001,0.052,74.647
Sweden,SWE,1994,2.229,0.001,0.075,59.097
Sweden,SWE,1995,2.354,0.001,0.105,68.096
Sweden,SWE,1996,2.118,0.001,0.144,51.74
Sweden,SWE,1997,2.773,0.001,0.203,69.056
Sweden,SWE,1998,2.78,0.001,0.308,74.743
Sweden,SWE,1999,2.697,0.001,0.358,71.691
Sweden,SWE,2000,4.098,0.001,0.457,78.584
Sweden,SWE,2001,3.777,0.002,0.482,79.061
Sweden,SWE,2002,4.175,0.002,0.608,66.358
Sweden,SWE,2003,4.51,0.002,0.679,53.54
Sweden,SWE,2004,7.201,0.002,0.85,60.588
Sweden,SWE,2005,7.491,0.002,0.949,72.692
Sweden,SWE,2006,8.359,0.002,0.987,61.638
Sweden,SWE,2007,9.836,0.003,1.43,66.163
Sweden,SWE,2008,10.337,0.004,1.996,68.997
Sweden,SWE,2009,11.46,0.007,2.485,65.414
Sweden,SWE,2010,12.192,0.009,3.502,66.398
Sweden,SWE,2011,11.536,0.013,6.078,67.064
Sweden,SWE,2012,12.194,0.019,7.165,78.939
Sweden,SWE,2013,11.45,0.035,9.842,61.361
Sweden,SWE,2014,10.696,0.047,11.234,63.763
Sweden,SWE,2015,10.765,0.097,16.268,75.312
Sweden,SWE,2016,11.488078,0.143,15.479,62.018
Sweden,SWE,2017,12.076,0.23,17.609,64.964
Sweden,SWE,2018,11.913,0.391,16.623,62.05
Sweden,SWE,2019,13.036,0.663,19.847,65.207
Sweden,SWE,2020,11.177,1.035,27.526,72.141
Sweden,SWE,2021,13.329401,1.449,27.306503,71.458435
Switzerland,CHE,1965,0,0,0,24.097282
Switzerland,CHE,1966,0,0,0,27.518608
Switzerland,CHE,1967,0,0,0,29.850212
Switzerland,CHE,1968,0,0,0,29.515339
